open_model,proprietary_model,feature,rbo
deepseekr1_8b,gemini,Access breaking news,0.4104963988272597
deepseekr1_8b,gemini,Access courses,0.5719541226269524
deepseekr1_8b,gemini,Access subtitles,0.3473418047896055
deepseekr1_8b,gemini,Activate cards for overseas usage,0.25302018085458583
deepseekr1_8b,gemini,Add items to wishlist,0.18713927693637
deepseekr1_8b,gemini,Adjust image settings,0.42851714626236637
deepseekr1_8b,gemini,Apply filters and effects,0.5081090626671148
deepseekr1_8b,gemini,Audio playback controls,0.6496072068107395
deepseekr1_8b,gemini,Automatic wallpaper rotation,0.026669080622541256
deepseekr1_8b,gemini,Backup and restore data,0.5317483044628031
deepseekr1_8b,gemini,Barcode scanning for items,0.03581101159356751
deepseekr1_8b,gemini,Book taxis,0.6730734745427308
deepseekr1_8b,gemini,Bookmark articles,0.4239913689688312
deepseekr1_8b,gemini,Browse by categories,0.2710248571470806
deepseekr1_8b,gemini,Browse by category,0.3027158985513571
deepseekr1_8b,gemini,Calculate fares,0.6502399909480563
deepseekr1_8b,gemini,Calorie tracking,0.4532342943429115
deepseekr1_8b,gemini,Change fonts,0.004690561684239771
deepseekr1_8b,gemini,Check public transport routes,0.5488146554441774
deepseekr1_8b,gemini,Comment on posts,0.577074686496566
deepseekr1_8b,gemini,Compare prices,0.23437252190180746
deepseekr1_8b,gemini,Create collages,0.2196499636202027
deepseekr1_8b,gemini,Create playlists,0.7813983946095563
deepseekr1_8b,gemini,Currency converter,0.2805262551168068
deepseekr1_8b,gemini,Customize interface settings,0.1893563460720394
deepseekr1_8b,gemini,Customize themes,0.10589674038360788
deepseekr1_8b,gemini,Diet planning,0.4925683631455642
deepseekr1_8b,gemini,Discover new people,0.3896520448604409
deepseekr1_8b,gemini,Download books,0.31607592307113536
deepseekr1_8b,gemini,Download content for offline use,0.4265506597955531
deepseekr1_8b,gemini,Edit audio files,0.2495371665570667
deepseekr1_8b,gemini,File management,0.2843398632628393
deepseekr1_8b,gemini,Financial calculators,0.036857465820460976
deepseekr1_8b,gemini,Find nearby places,0.5536684845596662
deepseekr1_8b,gemini,Follow training plans,0.4384444412798659
deepseekr1_8b,gemini,Follow users,0.4630167874579408
deepseekr1_8b,gemini,Get audio coaching,0.10752346281441337
deepseekr1_8b,gemini,Highlight text,0.29984770134525845
deepseekr1_8b,gemini,Listen to interviews,0.5277249032759034
deepseekr1_8b,gemini,Manage shopping cart,0.3520793689617072
deepseekr1_8b,gemini,Monitor heart rate,0.3455849829747927
deepseekr1_8b,gemini,Offline learning,0.5209808835340135
deepseekr1_8b,gemini,Pay bills,0.2283949582732039
deepseekr1_8b,gemini,Pay credit card bills,0.09239890970702383
deepseekr1_8b,gemini,Personalized news feed,0.5352473485656369
deepseekr1_8b,gemini,Photo editing tools,0.4976659067239271
deepseekr1_8b,gemini,Post content updates,0.5291786775585039
deepseekr1_8b,gemini,Private chat with users,0.4791269712164458
deepseekr1_8b,gemini,Read articles offline,0.5099421476208313
deepseekr1_8b,gemini,Read ebooks,0.1695919849257141
deepseekr1_8b,gemini,Real-time messaging,0.659309851754815
deepseekr1_8b,gemini,Real-time traffic updates,0.5708970506156972
deepseekr1_8b,gemini,Receive daily promotions,0.11046705974145801
deepseekr1_8b,gemini,Receive money,0.6779533246171945
deepseekr1_8b,gemini,Receive news notifications,0.446535738776485
deepseekr1_8b,gemini,Receive payment receipts,0.269803504890553
deepseekr1_8b,gemini,Receive push notifications,0.42147453706959437
deepseekr1_8b,gemini,Record audio,0.12458874387595642
deepseekr1_8b,gemini,Remittances overseas,0.44188431004590284
deepseekr1_8b,gemini,Save favorite locations,0.5692535681694421
deepseekr1_8b,gemini,Save images locally,0.20119697166421852
deepseekr1_8b,gemini,Schedule payments,0.12419033541352706
deepseekr1_8b,gemini,Search for products,0.3493376354794451
deepseekr1_8b,gemini,Search news topics,0.4771199495274977
deepseekr1_8b,gemini,Search with suggestions,0.1290444481359556
deepseekr1_8b,gemini,Search within books,0.35684962077900684
deepseekr1_8b,gemini,Secure checkout,0.19715195928709547
deepseekr1_8b,gemini,Send messages,0.6624537180511532
deepseekr1_8b,gemini,Send money to anyone,0.6052958797254756
deepseekr1_8b,gemini,Set fitness goals,0.4444439018478956
deepseekr1_8b,gemini,Set wallpapers,0.07074959672158984
deepseekr1_8b,gemini,Share content on social networks,0.3925752038063453
deepseekr1_8b,gemini,Share edited photos,0.4094716549193265
deepseekr1_8b,gemini,Share media,0.6226430197523921
deepseekr1_8b,gemini,Share payments,0.3865548562285035
deepseekr1_8b,gemini,Share photos and videos,0.6108159943131479
deepseekr1_8b,gemini,Store bill details securely,0.06767588416588753
deepseekr1_8b,gemini,Stream music,0.8778545007605278
deepseekr1_8b,gemini,Sync across devices,0.14745404813662322
deepseekr1_8b,gemini,Sync reading progress,0.25322832145872615
deepseekr1_8b,gemini,Take quizzes,0.25352148161568
deepseekr1_8b,gemini,Track learning progress,0.552745028068456
deepseekr1_8b,gemini,Track order delivery status,0.001551481961191471
deepseekr1_8b,gemini,Track routes on map,0.4349900344957836
deepseekr1_8b,gemini,Track taxi location,0.6897509165753629
deepseekr1_8b,gemini,Track weight,0.3807207615062357
deepseekr1_8b,gemini,Track workouts,0.3325935666920101
deepseekr1_8b,gemini,Transfer money,0.5759321353476108
deepseekr1_8b,gemini,Turn-by-turn navigation,0.644715044455577
deepseekr1_8b,gemini,Video quality control,0.023329047180797726
deepseekr1_8b,gemini,View account balances,0.1604953885063562
deepseekr1_8b,gemini,View maps offline,0.4707352344620624
deepseekr1_8b,gemini,View product reviews,0.22043319239716605
deepseekr1_8b,gemini,View progress charts,0.4394100747899949
deepseekr1_8b,gemini,View transaction history,0.2936422481825522
deepseekr1_8b,gemini,Watch lectures,0.5300767428415686
deepseekr1_8b,gemini,Watch live TV,0.43140922992140013
deepseekr1_8b,gemini,Watch videos,0.6674358749897945
deepseekr1_8b,gemini,Weather forecast,0.5301748118982677
deepseekr1_8b,anthropic,Access breaking news,0.5223445639526424
deepseekr1_8b,anthropic,Access courses,0.6046415973939819
deepseekr1_8b,anthropic,Access subtitles,0.4055948094835173
deepseekr1_8b,anthropic,Activate cards for overseas usage,0.1643059672166795
deepseekr1_8b,anthropic,Add items to wishlist,0.4027504245512862
deepseekr1_8b,anthropic,Adjust image settings,0.45110130336792137
deepseekr1_8b,anthropic,Apply filters and effects,0.3756260970664822
deepseekr1_8b,anthropic,Audio playback controls,0.8018480279004498
deepseekr1_8b,anthropic,Automatic wallpaper rotation,0.058976512514490764
deepseekr1_8b,anthropic,Backup and restore data,0.296568780624462
deepseekr1_8b,anthropic,Barcode scanning for items,0.18516947279719853
deepseekr1_8b,anthropic,Book taxis,0.6693989515694098
deepseekr1_8b,anthropic,Bookmark articles,0.4760399026727178
deepseekr1_8b,anthropic,Browse by categories,0.13320979741373457
deepseekr1_8b,anthropic,Browse by category,0.15591268197372604
deepseekr1_8b,anthropic,Calculate fares,0.5969953565583932
deepseekr1_8b,anthropic,Calorie tracking,0.4822713414528868
deepseekr1_8b,anthropic,Change fonts,0.0004242658926984302
deepseekr1_8b,anthropic,Check public transport routes,0.6023056500305543
deepseekr1_8b,anthropic,Comment on posts,0.6144215958937318
deepseekr1_8b,anthropic,Compare prices,0.37204888657010504
deepseekr1_8b,anthropic,Create collages,0.3409534461100749
deepseekr1_8b,anthropic,Create playlists,0.8260688186342969
deepseekr1_8b,anthropic,Currency converter,0.3030605348920147
deepseekr1_8b,anthropic,Customize interface settings,0.1247303229904049
deepseekr1_8b,anthropic,Customize themes,0.0682517909292837
deepseekr1_8b,anthropic,Diet planning,0.5083142845715802
deepseekr1_8b,anthropic,Discover new people,0.3658505938887601
deepseekr1_8b,anthropic,Download books,0.5667987661970227
deepseekr1_8b,anthropic,Download content for offline use,0.32957168047163904
deepseekr1_8b,anthropic,Edit audio files,0.248330928609699
deepseekr1_8b,anthropic,File management,0.4535117600899871
deepseekr1_8b,anthropic,Financial calculators,0.010872667516425405
deepseekr1_8b,anthropic,Find nearby places,0.6036361799578601
deepseekr1_8b,anthropic,Follow training plans,0.411377230900728
deepseekr1_8b,anthropic,Follow users,0.5430268661450728
deepseekr1_8b,anthropic,Get audio coaching,0.20837262639337645
deepseekr1_8b,anthropic,Highlight text,0.1186425199950217
deepseekr1_8b,anthropic,Listen to interviews,0.6650572701932524
deepseekr1_8b,anthropic,Manage shopping cart,0.47304425155285096
deepseekr1_8b,anthropic,Monitor heart rate,0.5480561345416072
deepseekr1_8b,anthropic,Offline learning,0.47595677012457743
deepseekr1_8b,anthropic,Pay bills,0.4980383297621101
deepseekr1_8b,anthropic,Pay credit card bills,0.08558878527471304
deepseekr1_8b,anthropic,Personalized news feed,0.5667438554100692
deepseekr1_8b,anthropic,Photo editing tools,0.681184374389915
deepseekr1_8b,anthropic,Post content updates,0.5460999063203812
deepseekr1_8b,anthropic,Private chat with users,0.6232103465849573
deepseekr1_8b,anthropic,Read articles offline,0.6128687398358179
deepseekr1_8b,anthropic,Read ebooks,0.2069197498203309
deepseekr1_8b,anthropic,Real-time messaging,0.7853699773813899
deepseekr1_8b,anthropic,Real-time traffic updates,0.5784552443083522
deepseekr1_8b,anthropic,Receive daily promotions,0.022208493864613373
deepseekr1_8b,anthropic,Receive money,0.7100978391239252
deepseekr1_8b,anthropic,Receive news notifications,0.6568547416180628
deepseekr1_8b,anthropic,Receive payment receipts,0.06415953770651579
deepseekr1_8b,anthropic,Receive push notifications,0.39608724474996165
deepseekr1_8b,anthropic,Record audio,0.1820534140671856
deepseekr1_8b,anthropic,Remittances overseas,0.2426238151000888
deepseekr1_8b,anthropic,Save favorite locations,0.6175998973198404
deepseekr1_8b,anthropic,Save images locally,0.23035639396310598
deepseekr1_8b,anthropic,Schedule payments,0.37718697254628447
deepseekr1_8b,anthropic,Search for products,0.3833979389124265
deepseekr1_8b,anthropic,Search news topics,0.5138285783054657
deepseekr1_8b,anthropic,Search with suggestions,0.10747015658258528
deepseekr1_8b,anthropic,Search within books,0.5509918095094473
deepseekr1_8b,anthropic,Secure checkout,0.35390576973951693
deepseekr1_8b,anthropic,Send messages,0.70801278812155
deepseekr1_8b,anthropic,Send money to anyone,0.6396179614415791
deepseekr1_8b,anthropic,Set fitness goals,0.6366446218471321
deepseekr1_8b,anthropic,Set wallpapers,0.05679924653173742
deepseekr1_8b,anthropic,Share content on social networks,0.6358658563772939
deepseekr1_8b,anthropic,Share edited photos,0.6028030991694426
deepseekr1_8b,anthropic,Share media,0.6038341723258459
deepseekr1_8b,anthropic,Share payments,0.6029368648149385
deepseekr1_8b,anthropic,Share photos and videos,0.6422850866315528
deepseekr1_8b,anthropic,Store bill details securely,0.1657971464005349
deepseekr1_8b,anthropic,Stream music,0.9150561090209928
deepseekr1_8b,anthropic,Sync across devices,0.12541832769459846
deepseekr1_8b,anthropic,Sync reading progress,0.2895521856868333
deepseekr1_8b,anthropic,Take quizzes,0.34364298514908515
deepseekr1_8b,anthropic,Track learning progress,0.5816191554100577
deepseekr1_8b,anthropic,Track order delivery status,0.22580621771721854
deepseekr1_8b,anthropic,Track routes on map,0.39212686650261314
deepseekr1_8b,anthropic,Track taxi location,0.6746642081225057
deepseekr1_8b,anthropic,Track weight,0.4471853510864603
deepseekr1_8b,anthropic,Track workouts,0.4583505667075672
deepseekr1_8b,anthropic,Transfer money,0.6092787021604894
deepseekr1_8b,anthropic,Turn-by-turn navigation,0.6312895916172819
deepseekr1_8b,anthropic,Video quality control,0.01870420224722506
deepseekr1_8b,anthropic,View account balances,0.14655137061810475
deepseekr1_8b,anthropic,View maps offline,0.5116562171833473
deepseekr1_8b,anthropic,View product reviews,0.31152360879627733
deepseekr1_8b,anthropic,View progress charts,0.5051979271995365
deepseekr1_8b,anthropic,View transaction history,0.33598183906950774
deepseekr1_8b,anthropic,Watch lectures,0.5342117986371178
deepseekr1_8b,anthropic,Watch live TV,0.4845157388269125
deepseekr1_8b,anthropic,Watch videos,0.7250670492471343
deepseekr1_8b,anthropic,Weather forecast,0.618267681404295
deepseekr1_8b,mistral,Access breaking news,0.31487658852494776
deepseekr1_8b,mistral,Access courses,0.6017449082010828
deepseekr1_8b,mistral,Access subtitles,0.5154433756915139
deepseekr1_8b,mistral,Activate cards for overseas usage,0.208693780829333
deepseekr1_8b,mistral,Add items to wishlist,0.4189187109181223
deepseekr1_8b,mistral,Adjust image settings,0.3767219968287337
deepseekr1_8b,mistral,Apply filters and effects,0.2838317067624454
deepseekr1_8b,mistral,Audio playback controls,0.8023539235863013
deepseekr1_8b,mistral,Automatic wallpaper rotation,0.030138132693154098
deepseekr1_8b,mistral,Backup and restore data,0.23812935254893064
deepseekr1_8b,mistral,Barcode scanning for items,0.0567248691958833
deepseekr1_8b,mistral,Book taxis,0.6962758342909241
deepseekr1_8b,mistral,Bookmark articles,0.43062737376418425
deepseekr1_8b,mistral,Browse by categories,0.0605748820931374
deepseekr1_8b,mistral,Browse by category,0.0588347274574758
deepseekr1_8b,mistral,Calculate fares,0.6098933185119011
deepseekr1_8b,mistral,Calorie tracking,0.4259110852224447
deepseekr1_8b,mistral,Change fonts,0.0011744977088679266
deepseekr1_8b,mistral,Check public transport routes,0.5075218895386604
deepseekr1_8b,mistral,Comment on posts,0.6926551749213874
deepseekr1_8b,mistral,Compare prices,0.37753606052003197
deepseekr1_8b,mistral,Create collages,0.3265008577770356
deepseekr1_8b,mistral,Create playlists,0.810113987783919
deepseekr1_8b,mistral,Currency converter,0.12105089503562516
deepseekr1_8b,mistral,Customize interface settings,0.24442742491160385
deepseekr1_8b,mistral,Customize themes,0.10265470156049748
deepseekr1_8b,mistral,Diet planning,0.44191761158562587
deepseekr1_8b,mistral,Discover new people,0.3699364351973466
deepseekr1_8b,mistral,Download books,0.56450828306573
deepseekr1_8b,mistral,Download content for offline use,0.31604130914265793
deepseekr1_8b,mistral,Edit audio files,0.23545321517681628
deepseekr1_8b,mistral,File management,0.32528180881613467
deepseekr1_8b,mistral,Financial calculators,0.0010959705019251036
deepseekr1_8b,mistral,Find nearby places,0.6165974785373992
deepseekr1_8b,mistral,Follow training plans,0.47962951223371403
deepseekr1_8b,mistral,Follow users,0.6122161475003418
deepseekr1_8b,mistral,Get audio coaching,0.18700311265556155
deepseekr1_8b,mistral,Highlight text,0.23091854425147204
deepseekr1_8b,mistral,Listen to interviews,0.6811176352133904
deepseekr1_8b,mistral,Manage shopping cart,0.5104351480899223
deepseekr1_8b,mistral,Monitor heart rate,0.598558293325522
deepseekr1_8b,mistral,Offline learning,0.5369675223449846
deepseekr1_8b,mistral,Pay bills,0.3130609024102095
deepseekr1_8b,mistral,Pay credit card bills,0.2830364171149818
deepseekr1_8b,mistral,Personalized news feed,0.44677998007780656
deepseekr1_8b,mistral,Photo editing tools,0.6872397542771103
deepseekr1_8b,mistral,Post content updates,0.6129125858658491
deepseekr1_8b,mistral,Private chat with users,0.6456604462311628
deepseekr1_8b,mistral,Read articles offline,0.5807002339338201
deepseekr1_8b,mistral,Read ebooks,0.43642868938001866
deepseekr1_8b,mistral,Real-time messaging,0.61806642573707
deepseekr1_8b,mistral,Real-time traffic updates,0.6030985559864865
deepseekr1_8b,mistral,Receive daily promotions,0.009625183372787734
deepseekr1_8b,mistral,Receive money,0.7314910981731012
deepseekr1_8b,mistral,Receive news notifications,0.24114845808021626
deepseekr1_8b,mistral,Receive payment receipts,0.3539186376745285
deepseekr1_8b,mistral,Receive push notifications,0.34912119230472266
deepseekr1_8b,mistral,Record audio,0.10598587670910498
deepseekr1_8b,mistral,Remittances overseas,0.3038937881104134
deepseekr1_8b,mistral,Save favorite locations,0.5462132841041984
deepseekr1_8b,mistral,Save images locally,0.16470731443393066
deepseekr1_8b,mistral,Schedule payments,0.2727540737361637
deepseekr1_8b,mistral,Search for products,0.3953159672860018
deepseekr1_8b,mistral,Search news topics,0.5371156105215347
deepseekr1_8b,mistral,Search with suggestions,0.12447784316646118
deepseekr1_8b,mistral,Search within books,0.5703539590151471
deepseekr1_8b,mistral,Secure checkout,0.2745921306911935
deepseekr1_8b,mistral,Send messages,0.6445953987377148
deepseekr1_8b,mistral,Send money to anyone,0.7122456208367274
deepseekr1_8b,mistral,Set fitness goals,0.622258589278143
deepseekr1_8b,mistral,Set wallpapers,0.052462140431014055
deepseekr1_8b,mistral,Share content on social networks,0.6789971837622194
deepseekr1_8b,mistral,Share edited photos,0.23446230934482004
deepseekr1_8b,mistral,Share media,0.6213997268966328
deepseekr1_8b,mistral,Share payments,0.6215466284101837
deepseekr1_8b,mistral,Share photos and videos,0.6668673042525074
deepseekr1_8b,mistral,Store bill details securely,0.16673968054216096
deepseekr1_8b,mistral,Stream music,0.8920961042111527
deepseekr1_8b,mistral,Sync across devices,0.45940674956432376
deepseekr1_8b,mistral,Sync reading progress,0.2079666616644327
deepseekr1_8b,mistral,Take quizzes,0.39762186042072983
deepseekr1_8b,mistral,Track learning progress,0.6098609708196393
deepseekr1_8b,mistral,Track order delivery status,0.3759566842003352
deepseekr1_8b,mistral,Track routes on map,0.4337965664329705
deepseekr1_8b,mistral,Track taxi location,0.6993754910703818
deepseekr1_8b,mistral,Track weight,0.3737978853797867
deepseekr1_8b,mistral,Track workouts,0.6028956054813162
deepseekr1_8b,mistral,Transfer money,0.5802028442527682
deepseekr1_8b,mistral,Turn-by-turn navigation,0.6224390829008324
deepseekr1_8b,mistral,Video quality control,0.03354169680108665
deepseekr1_8b,mistral,View account balances,0.0677741875270006
deepseekr1_8b,mistral,View maps offline,0.4534252134473056
deepseekr1_8b,mistral,View product reviews,0.32454249060547125
deepseekr1_8b,mistral,View progress charts,0.5998911874064065
deepseekr1_8b,mistral,View transaction history,0.0350559540337383
deepseekr1_8b,mistral,Watch lectures,0.6580003212059176
deepseekr1_8b,mistral,Watch live TV,0.4089974861538467
deepseekr1_8b,mistral,Watch videos,0.6880626301484841
deepseekr1_8b,mistral,Weather forecast,0.6771026999373427
