criterion,model1,model2,cohort_pair,feature,rbo
Accessibility Features,qwen3_8b,gemini,cross,Play playlist on shuffle mode,0.6531616935672498
Accessibility Features,qwen3_8b,gemini,cross,Rate movies,0.4455981236602927
Accessibility Features,qwen3_8b,gemini,cross,Search for offer on item,0.11927815546494693
Accessibility Features,qwen3_8b,gemini,cross,Send files,0.6284542439449644
Accessibility Features,qwen3_8b,gemini,cross,Watch streams,0.5075155829553463
Accessibility Features,qwen3_8b,gemini,cross,Write notes,0.57702056372524
Accessibility Features,qwen3_8b,anthropic,cross,Access to movies,0.6955706686553736
Accessibility Features,qwen3_8b,anthropic,cross,Access to podcasts,0.6609434647200745
Accessibility Features,qwen3_8b,anthropic,cross,Broadcast messages to multiple contacts,0.6819573050793175
Accessibility Features,qwen3_8b,anthropic,cross,Build photo collage,0.32160296312679726
Accessibility Features,qwen3_8b,anthropic,cross,Collaborate with others,0.7245747641424246
Accessibility Features,qwen3_8b,anthropic,cross,Go Live,0.26832526941894164
Accessibility Features,qwen3_8b,anthropic,cross,Keeping up with friends,0.5957904751075652
Accessibility Features,qwen3_8b,anthropic,cross,List items for sale,0.4535632114343931
Accessibility Features,qwen3_8b,anthropic,cross,Photo effects,0.3067656301774222
Accessibility Features,qwen3_8b,anthropic,cross,Play games,0.09860608299407027
Accessibility Features,qwen3_8b,anthropic,cross,Play playlist on shuffle mode,0.760604267839349
Accessibility Features,qwen3_8b,anthropic,cross,Rate movies,0.5518037432527682
Accessibility Features,qwen3_8b,anthropic,cross,Search for offer on item,0.15900922802368483
Accessibility Features,qwen3_8b,anthropic,cross,Send files,0.31737350179834684
Accessibility Features,qwen3_8b,anthropic,cross,Watch streams,0.42731214547780966
Accessibility Features,qwen3_8b,anthropic,cross,Write notes,0.5903374594932445
Accessibility Features,qwen3_8b,mistral,cross,Access to movies,0.7564055778903496
Accessibility Features,qwen3_8b,mistral,cross,Access to podcasts,0.6631582590613564
Accessibility Features,qwen3_8b,mistral,cross,Broadcast messages to multiple contacts,0.6418278262895168
Accessibility Features,qwen3_8b,mistral,cross,Build photo collage,0.2793056057508921
Accessibility Features,qwen3_8b,mistral,cross,Collaborate with others,0.527900488864078
Accessibility Features,qwen3_8b,mistral,cross,Go Live,0.257808018275266
Accessibility Features,qwen3_8b,mistral,cross,Keeping up with friends,0.511900725367833
Accessibility Features,qwen3_8b,mistral,cross,List items for sale,0.5169298158777683
Accessibility Features,qwen3_8b,mistral,cross,Photo effects,0.3943866038478551
Accessibility Features,qwen3_8b,mistral,cross,Play games,0.04279631557053481
Accessibility Features,qwen3_8b,mistral,cross,Play playlist on shuffle mode,0.7746699828853936
Accessibility Features,qwen3_8b,mistral,cross,Rate movies,0.3343891484751532
Accessibility Features,qwen3_8b,mistral,cross,Search for offer on item,0.3316964199217757
Accessibility Features,qwen3_8b,mistral,cross,Send files,0.6598238501686453
Accessibility Features,qwen3_8b,mistral,cross,Watch streams,0.36709516552975335
Accessibility Features,qwen3_8b,mistral,cross,Write notes,0.5796402984042885
Accessibility Features,gptoss20b,mistral_open,open,Access to movies,0.7384003709388149
Accessibility Features,gptoss20b,mistral_open,open,Access to podcasts,0.6470774877857767
Accessibility Features,gptoss20b,mistral_open,open,Broadcast messages to multiple contacts,0.5060851292895154
Accessibility Features,gptoss20b,mistral_open,open,Build photo collage,0.15691964934236385
Accessibility Features,gptoss20b,mistral_open,open,Collaborate with others,0.5493358874332285
Accessibility Features,gptoss20b,mistral_open,open,Go Live,0.2244122163454315
Accessibility Features,gptoss20b,mistral_open,open,Keeping up with friends,0.4576218588025305
Accessibility Features,gptoss20b,mistral_open,open,List items for sale,0.5011837173516249
Accessibility Features,gptoss20b,mistral_open,open,Photo effects,0.21006531246013652
Accessibility Features,gptoss20b,mistral_open,open,Play games,0.12391971397618165
Accessibility Features,gptoss20b,mistral_open,open,Play playlist on shuffle mode,0.761552575723432
Accessibility Features,gptoss20b,mistral_open,open,Rate movies,0.6178700033336276
Accessibility Features,gptoss20b,mistral_open,open,Search for offer on item,0.3041254032500634
Accessibility Features,gptoss20b,mistral_open,open,Send files,0.2598718710821088
Accessibility Features,gptoss20b,mistral_open,open,Watch streams,0.6632772877449041
Accessibility Features,gptoss20b,mistral_open,open,Write notes,0.4590017726758349
Accessibility Features,gptoss20b,deepseekr1_8b,open,Access to movies,0.6832393630452347
Accessibility Features,gptoss20b,deepseekr1_8b,open,Access to podcasts,0.789432839375884
Accessibility Features,gptoss20b,deepseekr1_8b,open,Broadcast messages to multiple contacts,0.5601034305640258
Accessibility Features,gptoss20b,deepseekr1_8b,open,Build photo collage,0.2684971700062322
Accessibility Features,gptoss20b,deepseekr1_8b,open,Collaborate with others,0.5273933260837782
Accessibility Features,gptoss20b,deepseekr1_8b,open,Go Live,0.5141696956041614
Accessibility Features,gptoss20b,deepseekr1_8b,open,Keeping up with friends,0.5347378897729247
Accessibility Features,gptoss20b,deepseekr1_8b,open,List items for sale,0.4241172074468506
Accessibility Features,gptoss20b,deepseekr1_8b,open,Photo effects,0.1904013483297793
Accessibility Features,gptoss20b,deepseekr1_8b,open,Play games,0.17803942450364332
Accessibility Features,gptoss20b,deepseekr1_8b,open,Play playlist on shuffle mode,0.7871708498332832
Accessibility Features,gptoss20b,deepseekr1_8b,open,Rate movies,0.5458828269736022
Accessibility Features,gptoss20b,deepseekr1_8b,open,Search for offer on item,0.2504832320554586
Accessibility Features,gptoss20b,deepseekr1_8b,open,Send files,0.29361289381036465
Accessibility Features,gptoss20b,deepseekr1_8b,open,Watch streams,0.5420056823938664
Accessibility Features,gptoss20b,deepseekr1_8b,open,Write notes,0.6409069299915501
Accessibility Features,gptoss20b,openai,cross,Access to movies,0.6857922556141588
Accessibility Features,gptoss20b,openai,cross,Access to podcasts,0.815970703303762
Accessibility Features,gptoss20b,openai,cross,Broadcast messages to multiple contacts,0.59766888223474
Accessibility Features,gptoss20b,openai,cross,Build photo collage,0.47051565565720643
Accessibility Features,gptoss20b,openai,cross,Collaborate with others,0.5665535657879757
Accessibility Features,gptoss20b,openai,cross,Go Live,0.5767249395991753
Accessibility Features,gptoss20b,openai,cross,Keeping up with friends,0.5546056326961512
Accessibility Features,gptoss20b,openai,cross,List items for sale,0.6047632618049309
Accessibility Features,gptoss20b,openai,cross,Photo effects,0.2975840982653415
Accessibility Features,gptoss20b,openai,cross,Play games,0.11929909513345337
Accessibility Features,gptoss20b,openai,cross,Play playlist on shuffle mode,0.8158808599369691
Accessibility Features,gptoss20b,openai,cross,Rate movies,0.5300668752705276
Accessibility Features,gptoss20b,openai,cross,Search for offer on item,0.5883382427616943
Accessibility Features,gptoss20b,openai,cross,Send files,0.26145080035050866
Accessibility Features,gptoss20b,openai,cross,Watch streams,0.690450698659788
Accessibility Features,gptoss20b,openai,cross,Write notes,0.7134468768796179
Accessibility Features,gptoss20b,gemini,cross,Access to movies,0.4422664831980702
Accessibility Features,gptoss20b,gemini,cross,Access to podcasts,0.6049292801343227
Accessibility Features,gptoss20b,gemini,cross,Broadcast messages to multiple contacts,0.4842184126164024
Accessibility Features,gptoss20b,gemini,cross,Build photo collage,0.28250745429299917
Accessibility Features,gptoss20b,gemini,cross,Collaborate with others,0.5317007192586739
Accessibility Features,gptoss20b,gemini,cross,Go Live,0.4827438284627747
Accessibility Features,gptoss20b,gemini,cross,Keeping up with friends,0.4996306491851433
Accessibility Features,gptoss20b,gemini,cross,List items for sale,0.5170547987815961
Accessibility Features,gptoss20b,gemini,cross,Photo effects,0.2512816989678668
Accessibility Features,gptoss20b,gemini,cross,Play games,0.10223587334905
Accessibility Features,gptoss20b,gemini,cross,Play playlist on shuffle mode,0.7196357488264021
Accessibility Features,gptoss20b,gemini,cross,Rate movies,0.4940046213372948
Accessibility Features,gptoss20b,gemini,cross,Search for offer on item,0.42852894588890833
Accessibility Features,gptoss20b,gemini,cross,Send files,0.29072515895739537
Accessibility Features,gptoss20b,gemini,cross,Watch streams,0.4033646687372616
Accessibility Features,gptoss20b,gemini,cross,Write notes,0.6480173285517112
Accessibility Features,gptoss20b,anthropic,cross,Access to movies,0.7753171241328998
Accessibility Features,gptoss20b,anthropic,cross,Access to podcasts,0.77947852937655
Accessibility Features,gptoss20b,anthropic,cross,Broadcast messages to multiple contacts,0.6656635711785696
Accessibility Features,gptoss20b,anthropic,cross,Build photo collage,0.3280838631664739
Accessibility Features,gptoss20b,anthropic,cross,Collaborate with others,0.6056324736202634
Accessibility Features,gptoss20b,anthropic,cross,Go Live,0.6018946908225159
Accessibility Features,gptoss20b,anthropic,cross,Keeping up with friends,0.5898051502337531
Accessibility Features,gptoss20b,anthropic,cross,List items for sale,0.5208232450880544
Accessibility Features,gptoss20b,anthropic,cross,Photo effects,0.3006695476967041
Accessibility Features,gptoss20b,anthropic,cross,Play games,0.10479763013659119
Accessibility Features,gptoss20b,anthropic,cross,Play playlist on shuffle mode,0.814324476063898
Accessibility Features,gptoss20b,anthropic,cross,Rate movies,0.4928386196806266
Accessibility Features,gptoss20b,anthropic,cross,Search for offer on item,0.5472367001524127
Accessibility Features,gptoss20b,anthropic,cross,Send files,0.46869414381541125
Accessibility Features,gptoss20b,anthropic,cross,Watch streams,0.35401188571409214
Accessibility Features,gptoss20b,anthropic,cross,Write notes,0.6911155792928482
Accessibility Features,gptoss20b,mistral,cross,Access to movies,0.8228657003292347
Accessibility Features,gptoss20b,mistral,cross,Access to podcasts,0.6746444756506302
Accessibility Features,gptoss20b,mistral,cross,Broadcast messages to multiple contacts,0.6607330126594999
Accessibility Features,gptoss20b,mistral,cross,Build photo collage,0.3169717930645616
Accessibility Features,gptoss20b,mistral,cross,Collaborate with others,0.6034912342156215
Accessibility Features,gptoss20b,mistral,cross,Go Live,0.16630644527913968
Accessibility Features,gptoss20b,mistral,cross,Keeping up with friends,0.47844987191327165
Accessibility Features,gptoss20b,mistral,cross,List items for sale,0.5571412274109374
Accessibility Features,gptoss20b,mistral,cross,Photo effects,0.4313686278518702
Accessibility Features,gptoss20b,mistral,cross,Play games,0.04324886987814889
Accessibility Features,gptoss20b,mistral,cross,Play playlist on shuffle mode,0.8381467225761812
Accessibility Features,gptoss20b,mistral,cross,Rate movies,0.3391471074993809
Accessibility Features,gptoss20b,mistral,cross,Search for offer on item,0.5118419751730386
Accessibility Features,gptoss20b,mistral,cross,Send files,0.19795883078448362
Accessibility Features,gptoss20b,mistral,cross,Watch streams,0.15915055650948087
Accessibility Features,gptoss20b,mistral,cross,Write notes,0.6615045358186882
Accessibility Features,mistral_open,deepseekr1_8b,open,Access to movies,0.6208596037418153
Accessibility Features,mistral_open,deepseekr1_8b,open,Access to podcasts,0.6083139392519119
Accessibility Features,mistral_open,deepseekr1_8b,open,Broadcast messages to multiple contacts,0.5846283325151188
Accessibility Features,mistral_open,deepseekr1_8b,open,Build photo collage,0.17832133445923448
Accessibility Features,mistral_open,deepseekr1_8b,open,Collaborate with others,0.49562071427683035
Accessibility Features,mistral_open,deepseekr1_8b,open,Go Live,0.26758296355279443
Accessibility Features,mistral_open,deepseekr1_8b,open,Keeping up with friends,0.5660118036902257
Accessibility Features,mistral_open,deepseekr1_8b,open,List items for sale,0.37089281026735393
Accessibility Features,mistral_open,deepseekr1_8b,open,Photo effects,0.2439045412645898
Accessibility Features,mistral_open,deepseekr1_8b,open,Play games,0.21231463385267418
Accessibility Features,mistral_open,deepseekr1_8b,open,Play playlist on shuffle mode,0.7620311452441345
Accessibility Features,mistral_open,deepseekr1_8b,open,Rate movies,0.46864223988901066
Accessibility Features,mistral_open,deepseekr1_8b,open,Search for offer on item,0.2742641652015503
Accessibility Features,mistral_open,deepseekr1_8b,open,Send files,0.3263748457234728
Accessibility Features,mistral_open,deepseekr1_8b,open,Watch streams,0.6543921399705757
Accessibility Features,mistral_open,deepseekr1_8b,open,Write notes,0.3866037182721888
Accessibility Features,mistral_open,openai,cross,Access to movies,0.6283066713065869
Accessibility Features,mistral_open,openai,cross,Access to podcasts,0.6385059568683018
Accessibility Features,mistral_open,openai,cross,Broadcast messages to multiple contacts,0.4976298438505152
Accessibility Features,mistral_open,openai,cross,Build photo collage,0.24980009739321427
Accessibility Features,mistral_open,openai,cross,Collaborate with others,0.5234672598682838
Accessibility Features,mistral_open,openai,cross,Go Live,0.31041939320634104
Accessibility Features,mistral_open,openai,cross,Keeping up with friends,0.593097179147453
Accessibility Features,mistral_open,openai,cross,List items for sale,0.5309679904407207
Accessibility Features,mistral_open,openai,cross,Photo effects,0.2311180897549959
Accessibility Features,mistral_open,openai,cross,Play games,0.0989648270927387
Accessibility Features,mistral_open,openai,cross,Play playlist on shuffle mode,0.7911050785241446
Accessibility Features,mistral_open,openai,cross,Rate movies,0.4669107297660316
Accessibility Features,mistral_open,openai,cross,Search for offer on item,0.48213235292035267
Accessibility Features,mistral_open,openai,cross,Send files,0.5596971702573053
Accessibility Features,mistral_open,openai,cross,Watch streams,0.7696524401524433
Accessibility Features,mistral_open,openai,cross,Write notes,0.3882657409092616
Accessibility Features,mistral_open,gemini,cross,Access to movies,0.4252513367370618
Accessibility Features,mistral_open,gemini,cross,Access to podcasts,0.48189128194740843
Accessibility Features,mistral_open,gemini,cross,Broadcast messages to multiple contacts,0.38071589223022917
Accessibility Features,mistral_open,gemini,cross,Build photo collage,0.16242485560842346
Accessibility Features,mistral_open,gemini,cross,Collaborate with others,0.49425812142523107
Accessibility Features,mistral_open,gemini,cross,Go Live,0.2981804700525981
Accessibility Features,mistral_open,gemini,cross,Keeping up with friends,0.5869760774563476
